,time,nBits,value,in_count,out_count,count,value_min,value_max,in_min,in_max,out_min,out_max,Open,Close,Volume BTC,Volume USD
22442,1535968800,3834494092143,3509209963390,26031,25371,9867,540,246645909957,1,608,1,670,6364.34,6364.34,0.0,0.0
22443,1535972400,2923184814138,3016667161799,17741,18557,7522,546,105018086139,1,757,1,250,6364.34,6364.34,0.0,0.0
22444,1535976000,2679132691926,6310669015033,16354,19296,6894,546,568425566245,1,246,1,166,6364.34,6364.34,0.0,0.0
22445,1535979600,5552574398352,5490794625080,35580,33106,14288,540,561725345715,1,677,1,174,6364.34,6364.34,0.0,0.0
22446,1535983200,5694419978937,6074865647191,33397,35241,14653,546,1009244860359,1,250,1,101,6364.34,6364.34,0.0,0.0
22447,1535986800,2672137567404,3320830149517,16319,20704,6876,540,436058013741,1,250,1,330,6364.34,6364.34,0.0,0.0
22448,1535990400,3021116557446,2890607716491,18880,20126,7774,0,115521975530,1,239,1,250,6364.34,6364.34,0.0,0.0
22449,1535994000,3133815785856,1997876197581,26886,21350,8064,546,49174015792,1,475,1,289,6364.34,6364.34,0.0,0.0
22450,1535997600,5920595671815,4731416701725,34775,35059,15235,584,436057312036,1,616,1,100,6364.34,6364.34,0.0,0.0
22451,1536001200,3156744249567,1455001731207,16835,18591,8123,546,48468778909,1,353,1,192,6364.34,6364.34,0.0,0.0
22452,1536004800,7235679081951,3683664644779,47508,40954,18619,546,104976929522,1,622,1,101,6364.34,6364.34,0.0,0.0
22453,1536008400,6179415279129,4896804597695,64411,37074,15901,546,155712512820,1,922,1,955,6364.34,6364.34,0.0,0.0
22454,1536012000,3019562085330,1878754852761,18462,17676,7770,0,47399601796,1,596,1,342,6364.34,6364.34,0.0,0.0
22455,1536015600,3007514926431,2059449960158,17689,17468,7739,546,115812509754,1,533,1,225,6364.34,6364.34,0.0,0.0
22456,1536019200,2475885462759,2456565006967,15553,15106,6371,546,113808495003,1,478,1,303,6364.34,6364.34,0.0,0.0
22457,1536022800,2909194565094,4439756958861,16548,22868,7486,546,435983340841,1,273,1,4335,6364.34,6364.34,0.0,0.0
22458,1536026400,2689236760680,3072925859495,14539,30468,6920,885,201863664312,1,240,1,2701,6364.34,6364.34,0.0,0.0
22459,1536030000,2955440110545,3128083082265,18053,19170,7605,0,94140535500,1,236,1,940,6364.34,6364.34,0.0,0.0
22460,1536033600,2664753824853,4077317213956,16286,16644,6857,761,114354682019,1,305,1,250,6364.34,6364.34,0.0,0.0
22461,1536037200,2205018696546,2093272696307,18301,14012,5674,1110,88896465267,1,908,1,96,6364.34,6364.34,0.0,0.0
22462,1536040800,2906085620862,5311023941498,23217,19863,7478,546,543458569773,1,674,1,280,6364.34,6364.34,0.0,0.0
22463,1536044400,3779310332025,4622854360241,26966,24224,9725,540,317195864101,1,473,1,250,6364.34,6364.34,0.0,0.0
22464,1536048000,2978757192285,4875442083127,18882,25228,7665,546,543358567233,1,242,1,136,6364.34,6364.34,0.0,0.0
22465,1536051600,4236325134129,4435177257857,28694,32195,10901,540,435773321358,1,549,1,2573,6364.34,6364.34,0.0,0.0
22466,1536055200,2965932797328,4122427562697,19296,19802,7632,546,435573311544,1,264,1,618,6364.34,6364.34,0.0,0.0
22467,1536058800,3651843618513,5132880906326,22741,24910,9397,540,435563301788,1,594,1,309,6364.34,6364.34,0.0,0.0
22468,1536062400,7120259527338,6258228772922,43873,44412,18322,344,435563198045,1,475,1,973,6364.34,6364.34,0.0,0.0
22469,1536066000,2143228429935,3990200069947,13640,14814,5515,2730,925506953335,1,201,1,252,6364.34,6364.34,0.0,0.0
22470,1536069600,3493676080710,3270471834325,20464,22994,8990,546,237684852493,1,272,1,323,6364.34,6364.34,0.0,0.0
22471,1536073200,3607929781236,3795626840737,24318,24642,9284,546,200122241349,1,445,1,250,6364.34,6364.34,0.0,0.0
22472,1536076800,5176780764309,3074749041337,28104,30908,13321,546,435518326794,1,250,1,116,6364.34,6364.34,0.0,0.0
22473,1536080400,6426576345573,6696208743016,34417,40331,16537,546,542642568711,1,675,1,227,6364.34,6364.34,0.0,0.0
22474,1536084000,6133558351707,3302586720365,34114,37661,15783,546,107178107253,1,447,1,1030,6364.34,6364.34,0.0,0.0
22475,1536087600,3892398178464,4022871602216,22730,24353,10016,1908,943014427548,1,379,1,315,6364.34,6364.34,0.0,0.0
22476,1536091200,4502917102023,2670588284668,29075,26882,11587,1000,150816330400,1,548,1,644,6364.34,6364.34,0.0,0.0
22477,1536094800,2938340917269,3724739183251,17702,18854,7561,2037,559725301599,1,553,1,173,6364.34,6364.34,0.0,0.0
22478,1536098400,6135890059881,3228231979713,35204,34054,15789,0,119231906889,1,296,1,261,6364.34,6364.34,0.0,0.0
22479,1536102000,2273026851621,1880596662341,22070,12566,5849,546,93899996866,1,829,1,184,6364.34,6364.34,0.0,0.0
22480,1536105600,3259339409223,4503064875492,17260,23273,8387,546,435456444496,1,412,1,2701,6364.34,6364.34,0.0,0.0
22481,1536109200,2651929429896,2595692033873,17514,31085,6824,546,73604136359,1,487,1,4449,6364.34,6364.34,0.0,0.0
22482,1536112800,4361848757496,4561041540484,24413,29998,11224,546,73353969155,1,250,1,948,6364.34,6364.34,0.0,0.0
22483,1536116400,2297121169419,2613158397583,13054,14453,5911,1470,80999998330,1,316,1,100,6364.34,6364.34,0.0,0.0
22484,1536120000,3087181622376,3485949685437,15945,20354,7944,546,190122239273,1,218,1,1344,6364.34,6364.34,0.0,0.0
22485,1536123600,2123797528485,3308519941906,11389,13520,5465,546,120361830637,1,215,1,219,6364.34,6364.34,0.0,0.0
22486,1536127200,4405762594773,5055225513503,24157,30529,11337,546,73119325723,1,304,1,2620,6364.34,6364.34,0.0,0.0
22487,1536130800,3100783253391,4355711986761,19776,25781,7979,546,236395603960,1,454,1,157,6364.34,6364.34,0.0,0.0
22488,1536134400,3832939620027,3433888062846,23028,24831,9863,540,86235881978,1,324,1,195,6364.34,6364.34,0.0,0.0
22489,1536138000,3338617487139,4064800452715,32941,24690,8591,546,435446434769,1,767,1,397,6364.34,6364.34,0.0,0.0
22490,1536141600,5038044127956,6882603493435,35896,32495,12964,546,542538395507,1,686,1,942,6364.34,6364.34,0.0,0.0
22491,1536145200,1856039706504,3679125356089,11099,14052,4776,546,83700601896,1,175,1,101,6364.34,6364.34,0.0,0.0
22492,1536148800,6505077187431,6146888479517,47970,42578,16739,546,87353199091,1,443,1,250,6364.34,6364.34,0.0,0.0
22493,1536152400,1142148387231,1333517846547,7266,8159,2939,546,173600776258,1,214,1,333,6364.34,6364.34,0.0,0.0
22494,1536156000,2749083937146,2775201860258,15556,17949,7074,0,59093645021,1,187,1,101,6364.34,6364.34,0.0,0.0
22495,1536159600,4335034113495,6483615356216,22094,30189,11155,1906,822125591264,1,290,1,251,6364.34,6364.34,0.0,0.0
22496,1536163200,5799346846767,4654034564700,33387,36150,14923,600,199999991074,1,607,1,195,6364.34,6364.34,0.0,0.0
22497,1536166800,3996547810236,4030379625622,22423,25580,10284,600,788610690471,1,466,1,228,6364.34,6364.34,0.0,0.0
22498,1536170400,6411031624413,5223697519444,39828,38368,16497,0,542760150481,1,1023,1,251,6364.34,6364.34,0.0,0.0
22499,1536174000,4946718891141,3441977724270,26421,30449,12729,725,246830389283,1,451,1,652,6364.34,6364.34,0.0,0.0
22500,1536177600,3394578483315,3386044587645,16885,20992,8735,0,120463054676,1,321,1,101,6364.34,6364.34,0.0,0.0
22501,1536181200,6751461017817,4211190374863,48311,38209,17373,0,194454565573,1,564,1,312,6364.34,6364.34,0.0,0.0
22502,1536184800,5820720838362,2965347200377,34667,32761,14978,547,62272184451,1,432,1,232,6364.34,6364.34,0.0,0.0
22503,1536188400,4580252089794,3110371102223,50288,26652,11786,546,194334446155,1,547,1,188,6364.34,6364.34,0.0,0.0
22504,1536192000,3213482481801,5377800768270,25823,27803,8269,0,319945862820,1,1044,1,2701,6364.34,6364.34,0.0,0.0
22505,1536195600,4656809841507,9212025291068,31470,38400,11983,0,741923893120,1,642,1,4437,6364.34,6364.34,0.0,0.0
22506,1536199200,4175312103576,7463242011044,22707,27481,10744,546,545293244492,1,671,1,949,6364.34,6364.34,0.0,0.0
22507,1536202800,3800684323620,4957332230763,18957,24337,9780,540,434817553046,1,302,1,594,6364.34,6364.34,0.0,0.0
22508,1536206400,2720326203000,3384695284100,15720,16656,7000,0,542195595147,1,463,1,130,6364.34,6364.34,0.0,0.0
22509,1536210000,2358911436030,4229965872935,14618,16316,6070,546,434816149334,1,1094,1,502,6364.34,6364.34,0.0,0.0
22510,1536213600,753141740202,2962745490217,6768,5402,1938,0,542191808922,1,989,1,281,6364.34,6364.34,0.0,0.0
22511,1536217200,3769206263271,9844693239061,21013,29957,9699,546,647338856812,1,269,1,101,6364.34,6364.34,0.0,0.0
22512,1536220800,4980917277693,6742388340210,30881,35299,12817,546,1011397140407,1,496,1,1394,6364.34,6364.34,0.0,0.0
22513,1536224400,4524291093618,3437611293326,32453,30729,11642,546,100728915069,1,599,1,399,6364.34,6364.34,0.0,0.0
22514,1536228000,5808285061434,8109980245311,33767,37349,14946,546,564065658402,1,506,1,664,6364.34,6364.34,0.0,0.0
22515,1536231600,3881905491681,3370848245786,23206,28390,9989,546,47843170245,1,278,1,2658,6364.34,6364.34,0.0,0.0
22516,1536235200,4676629360986,5185111215894,27382,29959,12034,298,434767139578,1,590,1,153,6364.34,6364.34,0.0,0.0
22517,1536238800,4324152808683,5397964484152,33697,26098,11127,0,434667129822,1,722,1,363,6364.34,6364.34,0.0,0.0
22518,1536242400,5401013367042,6819018440858,34997,34726,13898,1243,235999951360,1,363,1,320,6364.34,6364.34,0.0,0.0
22519,1536246000,3961960805655,5659822971598,23420,26594,10195,2179,89524476590,1,300,1,163,6364.34,6364.34,0.0,0.0
22520,1536249600,5851421662653,5152729277580,33541,35695,15057,591,187356498995,1,389,1,106,6364.34,6364.34,0.0,0.0
22521,1536253200,3453259805694,5885373616326,21401,23252,8886,780,2344823937190,1,520,1,245,6364.34,6364.34,0.0,0.0
22522,1536256800,5542858947627,4871629779623,34710,33161,14263,0,314945858927,1,249,1,203,6364.34,6364.34,0.0,0.0
22523,1536260400,4912909122618,5062812266316,34840,29058,12642,546,400022980199,1,468,1,82,6364.34,6364.34,0.0,0.0
22524,1536264000,2553997686588,2206454457458,18696,15373,6572,1006,118735875189,1,325,1,323,6364.34,6364.34,0.0,0.0
22525,1536267600,4420918697904,3899362655002,30281,25976,11376,540,105586164039,1,497,1,155,6364.34,6364.34,0.0,0.0
22526,1536271200,4066499055456,3139563109500,32060,21845,10464,540,184495592822,1,516,1,81,6364.34,6364.34,0.0,0.0
22527,1536274800,4224277975230,4922539554596,24038,26008,10870,679,191281926117,1,531,1,458,6364.34,6364.34,0.0,0.0
22528,1536278400,3049097055534,4360526062876,17673,20700,7846,546,153011509105,1,554,1,2701,6364.34,6364.34,0.0,0.0
22529,1536282000,2987695406952,4714638088869,17687,25811,7688,546,195741566165,1,300,1,2701,6364.34,6364.34,0.0,0.0
22530,1536285600,3358048388589,7787534908747,19604,25150,8641,546,540076075787,1,307,1,2699,6364.34,6364.34,0.0,0.0
22531,1536289200,3183401521986,6782237038910,20723,23844,8194,0,540076041204,1,407,1,4443,6364.34,6364.34,0.0,0.0
22532,1536292800,2486813905569,4671096095335,18709,16908,6401,540,539522840590,1,565,1,1325,6364.34,6364.34,0.0,0.0
22533,1536296400,2500800048453,3713956377362,17249,16007,6437,838,106507132606,1,457,1,205,6364.34,6364.34,0.0,0.0
22534,1536300000,2993423081145,5220802692391,20546,20474,7705,540,539317530461,1,500,1,989,6364.34,6364.34,0.0,0.0
22535,1536303600,4379605242537,7564140409152,31442,35310,11273,546,539316914717,1,618,1,148,6364.34,6364.34,0.0,0.0
22536,1536307200,2973609378726,4519841855841,18763,23024,7654,546,171858704410,1,243,1,404,6364.34,6364.34,0.0,0.0
22537,1536310800,4376497210785,4566503924223,33857,85803,11265,540,170784811007,1,274,1,233,6364.34,6364.34,0.0,0.0
22538,1536314400,4129020182532,5841951452339,36276,40733,10628,540,186621045771,1,677,1,2459,6364.34,6364.34,0.0,0.0
22539,1536318000,2632891397913,3016300240514,23173,18272,6777,546,97142649340,1,420,1,390,6364.34,6364.34,0.0,0.0
22540,1536321600,2593263993075,4572817738638,16806,18819,6675,2189,768110159461,1,561,1,253,6364.34,6364.34,0.0,0.0
22541,1536325200,1455335867874,2708340634456,11180,9362,3746,546,473247945141,1,384,1,97,6364.34,6364.34,0.0,0.0
22542,1536328800,2412609647490,6163609233823,24841,18276,6210,1000,2280728058078,1,692,1,91,6364.34,6364.34,0.0,0.0
22543,1536332400,4633298334294,4150959581887,26391,30472,11926,1000,230832797342,1,500,1,140,6364.34,6364.34,0.0,0.0
22544,1536336000,6855152533005,5715384586828,39296,41464,17645,546,183499436308,1,432,1,94,6364.34,6364.34,0.0,0.0
22545,1536339600,2912225751624,2759354593120,17298,20280,7496,1110,154297908835,1,403,1,195,6364.34,6364.34,0.0,0.0
22546,1536343200,9443365974483,5197966635973,72198,56653,24307,540,188019019437,1,585,1,646,6364.34,6364.34,0.0,0.0
22547,1536346800,6228107127039,3598471435473,54660,36832,16031,546,193667330322,1,701,1,641,6364.34,6364.34,0.0,0.0
22548,1536350400,4123192622997,2983669328063,27002,24017,10613,546,132061204068,1,689,1,643,6364.34,6364.34,0.0,0.0
22549,1536354000,3151544196528,2842816882617,19671,18755,8112,1554,434097490769,1,330,1,55,6364.34,6364.34,0.0,0.0
22550,1536357600,3730026606369,2597807502112,35464,21675,9601,540,79032671126,1,659,1,240,6364.34,6364.34,0.0,0.0
22551,1536361200,3076562930511,2554093716728,20740,22012,7919,546,96783612722,1,655,1,201,6364.34,6364.34,0.0,0.0
22552,1536364800,2512843671492,2991006027276,15243,21443,6468,546,434096925710,1,426,1,4231,6364.34,6364.34,0.0,0.0
22553,1536368400,1406384367780,1334320918650,9710,13047,3620,1000,91401958126,1,395,1,2701,6364.34,6364.34,0.0,0.0
22554,1536372000,4511696591997,4249946715110,26228,39262,11613,540,434090541956,1,300,1,2701,6364.34,6364.34,0.0,0.0
22555,1536375600,2369485706931,2279482728836,14013,15682,6099,540,434085617160,1,298,1,600,6364.34,6364.34,0.0,0.0
22556,1536379200,2318980190961,2758607294678,15337,14689,5969,540,433785607404,1,250,1,155,6364.34,6364.34,0.0,0.0
22557,1536382800,2390464921257,2610418397504,14945,14602,6153,540,81382945198,1,269,1,174,6364.34,6364.34,0.0,0.0
22558,1536386400,2632891397913,3187552251290,15725,17805,6777,546,77067636711,1,250,1,501,6364.34,6364.34,0.0,0.0
22559,1536390000,2525664302469,2752330976477,17446,17183,6501,546,357281993296,1,401,1,1297,6364.34,6364.34,0.0,0.0
22560,1536393600,3774704562804,6168106242853,25337,32318,9716,546,433785173143,1,677,1,2358,6364.34,6364.34,0.0,0.0
22561,1536397200,2468165715057,2374838385636,16923,17814,6353,546,75168653363,1,250,1,390,6364.34,6364.34,0.0,0.0
22562,1536400800,3888147721752,2681676282744,27055,25230,10008,355,433184203416,1,646,1,637,6364.34,6364.34,0.0,0.0
22563,1536404400,3123183406791,1962927012763,20804,19999,8039,546,99999994520,1,436,1,67,6364.34,6364.34,0.0,0.0
22564,1536408000,3684183138027,3236378303842,22883,25584,9483,546,433084193689,1,535,1,579,6364.34,6364.34,0.0,0.0
22565,1536411600,3146493644931,3406612299354,20468,21693,8099,546,432652183904,1,568,1,597,6364.34,6364.34,0.0,0.0
22566,1536415200,4584346834200,3334086619583,28755,26948,11800,546,192332445550,1,657,1,200,6364.34,6364.34,0.0,0.0
22567,1536418800,5310460752261,3209812019786,36401,32009,13669,546,107503061434,1,757,1,185,6364.34,6364.34,0.0,0.0
22568,1536422400,4742467949583,2882240625940,25925,29085,12207,546,106245212774,1,519,1,250,6364.34,6364.34,0.0,0.0
22569,1536426000,3290240113461,3299636089799,20983,21701,8469,0,302605535059,1,636,1,393,6364.34,6364.34,0.0,0.0
22570,1536429600,4927007334858,4134399040077,31152,29943,12682,546,79161901473,1,576,1,126,6364.34,6364.34,0.0,0.0
22571,1536433200,3771985035021,3067879624782,21962,23647,9709,546,105078251364,1,250,1,639,6364.34,6364.34,0.0,0.0
22572,1536436800,2827920390351,1918311674272,17542,17091,7279,0,101985768225,1,500,1,149,6364.34,6364.34,0.0,0.0
22573,1536440400,1530317133891,1583274477857,17700,10204,3939,1140,20519514324,1,147,1,169,6364.34,6364.34,0.0,0.0
22574,1536444000,3857067404232,3499756095577,23859,22683,9928,807,94655432798,1,240,1,233,6364.34,6364.34,0.0,0.0
22575,1536447600,3825987086712,2962641615866,22129,21684,9848,546,98276523469,1,250,1,216,6364.34,6364.34,0.0,0.0
22576,1536451200,3021395366913,3145339213023,18643,20612,7777,546,241895798373,1,676,1,2700,6364.34,6364.34,0.0,0.0
22577,1536454800,2763040227528,2528913253026,17251,26351,7112,546,91614280884,1,667,1,2701,6364.34,6364.34,0.0,0.0
22578,1536458400,2170960178772,3412979140110,14342,13296,5588,0,584399927303,1,345,1,196,6364.34,6364.34,0.0,0.0
22579,1536462000,3223805934762,4348881771029,17283,24620,8298,546,574399925602,1,389,1,4499,6364.34,6364.34,0.0,0.0
22580,1536465600,2507404615926,3893996723379,17441,17961,6454,546,432633470800,1,385,1,956,6364.34,6364.34,0.0,0.0
22581,1536469200,2329081294155,2853603602799,17045,15515,5995,546,73759870020,1,434,1,595,6364.34,6364.34,0.0,0.0
22582,1536472800,1526432094201,1824995836948,9185,10444,3929,546,249999996451,1,323,1,491,6364.34,6364.34,0.0,0.0
22583,1536476400,3282858538050,4452011670347,23123,22611,8450,546,432625364964,1,540,1,1351,6364.34,6364.34,0.0,0.0
22584,1536480000,2367543187086,2290838595983,15853,22721,6094,618,81147870832,1,653,1,2065,6364.34,6364.34,0.0,0.0
22585,1536483600,3433598078022,3053685401504,22670,24335,8838,319,432440005592,1,250,1,639,6364.34,6364.34,0.0,0.0
22586,1536487200,3240900109398,2551971889538,19965,23336,8342,752,79501298468,1,428,1,976,6364.34,6364.34,0.0,0.0
22587,1536490800,2035372293591,1125631181931,14313,13150,5239,643,51057214943,1,530,1,186,6364.34,6364.34,0.0,0.0
22588,1536494400,2210976087579,1925604969253,18738,14403,5691,540,432439851106,1,459,1,194,6364.34,6364.34,0.0,0.0
22589,1536498000,4607268568371,4090920150569,28252,29279,11859,546,99990738881,1,473,1,195,6364.34,6364.34,0.0,0.0
22590,1536501600,4441765877577,4959095630586,27366,27795,11433,783,1940728038078,1,250,1,83,6364.34,6364.34,0.0,0.0
22591,1536505200,4204389952518,3679212745209,29233,28481,10822,546,221626019089,1,250,1,250,6364.34,6364.34,0.0,0.0
22592,1536508800,3791798737440,2891878978258,27379,24221,9760,658,61312812414,1,400,1,250,6364.34,6364.34,0.0,0.0
22593,1536512400,3253332236406,3473030488833,18341,20298,8374,546,1207435357800,1,250,1,276,6364.34,6364.34,0.0,0.0
22594,1536516000,4118919079338,5008126045571,25630,26464,10602,546,1123633019716,1,573,1,1876,6364.34,6364.34,0.0,0.0
22595,1536519600,3319377911136,1932058731688,19379,19415,8544,0,70303034674,1,479,1,327,6364.34,6364.34,0.0,0.0
22596,1536523200,2541981469167,1471827542795,14541,17304,6543,546,65546679915,1,472,1,567,6364.34,6364.34,0.0,0.0
22597,1536526800,3309276807942,2302954482458,21103,19820,8518,2194,65531188454,1,551,1,702,6364.34,6364.34,0.0,0.0
22598,1536530400,2909894727810,2719086100581,15574,17068,7490,816,65586645731,1,240,1,284,6364.34,6364.34,0.0,0.0
22599,1536534000,2781688418040,2070017406786,25437,16161,7160,546,95930345737,1,651,1,321,6364.34,6364.34,0.0,0.0
22600,1536537600,2488756425414,2156363530800,14276,15009,6406,546,59158524108,1,482,1,323,6364.34,6364.34,0.0,0.0
22601,1536541200,3188840577552,3978973983814,17166,28460,8208,546,432422111350,1,280,1,2701,6364.34,6364.34,0.0,0.0
22602,1536544800,2397457992699,2862381646864,16767,23385,6171,546,67054920872,1,627,1,4278,6364.34,6364.34,0.0,0.0
22603,1536548400,2574227298594,5303275022921,19398,15477,6626,0,1775871749920,1,645,1,157,6364.34,6364.34,0.0,0.0
22604,1536552000,1526432094201,2957432455200,8771,11332,3929,546,432402101594,1,246,1,1318,6364.34,6364.34,0.0,0.0
22605,1536555600,3453411780441,4573186884145,23028,21629,8889,546,376420835132,1,452,1,260,6364.34,6364.34,0.0,0.0
22606,1536559200,2990315049393,5221592225158,17771,24303,7697,540,365189989734,1,320,1,401,6364.34,6364.34,0.0,0.0
22607,1536562800,3117744351225,4248265267280,20078,21590,8025,546,297730041043,1,396,1,250,6364.34,6364.34,0.0,0.0
22608,1536566400,3044317101084,4770779098472,19268,20475,7836,540,307105659366,1,584,1,192,6364.34,6364.34,0.0,0.0
22609,1536570000,3082390490046,3313940763818,23250,21321,7934,546,295009443661,1,626,1,393,6364.34,6364.34,0.0,0.0
22610,1536573600,2065675603173,3062602282873,11112,14435,5317,546,432352091838,1,216,1,324,6364.34,6364.34,0.0,0.0
22611,1536577200,7007834592822,4967610014505,44886,44608,18038,540,155515634236,1,450,1,966,6364.34,6364.34,0.0,0.0
22612,1536580800,2434365869754,2678070800800,15924,17132,6266,546,432346903111,1,271,1,123,6364.34,6364.34,0.0,0.0
22613,1536584400,5767729923774,5348986233732,36595,35453,14846,540,432345693384,1,634,1,294,6364.34,6364.34,0.0,0.0
22614,1536588000,4343474373420,3438410728809,23864,28161,11180,2626,83098998478,1,500,1,156,6364.34,6364.34,0.0,0.0
22615,1536591600,6654684485001,4440172916999,41853,45966,17129,0,228030599035,1,782,1,2509,6364.34,6364.34,0.0,0.0
22616,1536595200,3991878281475,3400075539067,21959,26418,10275,383,67000185480,1,675,1,916,6364.34,6364.34,0.0,0.0
22617,1536598800,5302690672881,3545968968879,34770,32628,13649,546,88287853931,1,500,1,202,6364.34,6364.34,0.0,0.0
22618,1536602400,3905241896388,2763091173570,23873,24538,10052,0,69130754192,1,452,1,92,6364.34,6364.34,0.0,0.0
22619,1536606000,5382722490495,3321724247769,42932,32601,13855,546,127395259193,1,748,1,322,6364.34,6364.34,0.0,0.0
22620,1536609600,1964276067264,1605510204268,11804,12507,5056,546,50854880523,1,677,1,189,6364.34,6364.34,0.0,0.0
22621,1536613200,3896694809070,3163501814272,26237,23472,10030,546,500000097554,1,194,1,181,6364.34,6364.34,0.0,0.0
22622,1536616800,2575004306532,1760395129296,31693,14639,6628,546,78287852467,1,677,1,158,6364.34,6364.34,0.0,0.0
22623,1536620400,3428159022456,3256797456721,25862,20228,8824,635,331683950234,1,674,1,101,6364.34,6364.34,0.0,0.0
22624,1536624000,4214879559681,3336084358971,48443,30865,10849,540,148692443533,1,677,1,2701,6364.34,6364.34,0.0,0.0
22625,1536627600,4476342730818,3835969285699,62622,33580,11522,540,129999999332,1,677,1,2699,6364.34,6364.34,0.0,0.0
22626,1536631200,3144551125086,2793514292153,14544,18687,8094,591,47941479767,1,338,1,313,6364.34,6364.34,0.0,0.0
22627,1536634800,3195445145025,3734774408919,17361,20419,8225,546,226585652840,1,259,1,199,6364.34,6364.34,0.0,0.0
22628,1536638400,2414940671304,3349596348476,13105,15303,6216,540,522730839921,1,201,1,344,6364.34,6364.34,0.0,0.0
22629,1536642000,3071900882883,3041517495060,16839,21851,7907,678,55499773482,1,261,1,1302,6364.34,6364.34,0.0,0.0
22630,1536645600,2714477231403,3124500475274,17563,22172,6987,540,104995736329,1,577,1,4443,6364.34,6364.34,0.0,0.0
22631,1536649200,4376108706816,4563172811308,31005,28844,11264,546,310087706734,1,669,1,323,6364.34,6364.34,0.0,0.0
22632,1536652800,2780522906133,4101964115635,22345,22034,7157,546,499999994800,1,660,1,101,6364.34,6364.34,0.0,0.0
22633,1536656400,3410676343851,4381306653821,21633,24996,8779,497,432313183599,1,616,1,393,6364.34,6364.34,0.0,0.0
22634,1536660000,4070744587182,3274317713064,28796,30071,10478,540,307281992825,1,710,1,2136,6364.34,6364.34,0.0,0.0
22635,1536663600,4328711222598,4192026874658,26288,28166,11142,1423,309515847488,1,528,1,183,6364.34,6364.34,0.0,0.0
22636,1536667200,4321329647187,4152027538045,25028,27324,11123,540,300082275583,1,250,1,234,6364.34,6364.34,0.0,0.0
22637,1536670800,4866400715694,5523638099526,37644,29604,12526,546,432091763872,1,290,1,160,6364.34,6364.34,0.0,0.0
22638,1536674400,2509735639740,2690760701506,16499,18251,6460,540,72052704509,1,250,1,589,6364.34,6169.67,7.26,44707.63
22639,1536678000,2742061013202,2897852187186,22223,21810,7058,546,72480643177,1,745,1,1001,6169.67,6233.94,3.79,23568.06
22640,1536681600,4147668373044,6010431215459,33744,26403,10676,540,186042486970,1,611,1,101,6233.94,6248.97,8.72,54327.78
22641,1536685200,1058284811556,1726829318575,4804,8024,2724,540,128790301001,1,112,1,175,6248.97,6236.32,19.8,123775.4
22642,1536688800,4593670929456,5584315078905,21507,29953,11824,0,127339030422,1,209,1,303,6236.32,6235.0,7.37,45756.07
22643,1536692400,3203215224405,4319688459183,17344,20163,8245,2730,123439472667,1,827,1,122,6235.0,6268.0,7.93,49582.6
22644,1536696000,5701684249044,4204103739996,41882,32407,14676,540,127300307785,1,674,1,78,6268.0,6249.52,10.38,65003.37
22645,1536699600,2454179572173,3535359364276,11153,15777,6317,546,111868833536,1,128,1,173,6249.52,6293.59,7.91,49591.76
22646,1536703200,6952278525255,3585402534053,35551,37782,17895,540,102917074208,1,261,1,153,6293.59,6268.06,1.6,10053.26
22647,1536706800,7547466605763,4285919233615,61120,41678,19427,546,450000096646,1,590,1,219,6268.06,6276.98,8.7,54693.98
22648,1536710400,2102194976259,1677895841368,12444,20173,5411,547,100607069302,1,300,1,4394,6276.98,6270.29,3.83,24028.86
22649,1536714000,4277040194721,4237090850668,28754,35295,11009,546,432064681660,1,470,1,2701,6270.29,6257.92,1.73,10827.95
22650,1536717600,3299952712686,3289622814840,16093,21439,8494,546,233118305976,1,264,1,944,6257.92,6248.0,0.8121,5077.0
22651,1536721200,1768081562919,3387260579671,9842,11694,4551,546,544740965003,1,474,1,166,6248.0,6248.0,5.76,35937.78
22652,1536724800,3969345051273,3228437244473,21321,23305,10217,743,431963662061,1,250,1,204,6248.0,6263.0,16.01,100175.73
22653,1536728400,2931262446105,4313584855977,16697,18675,7545,546,430964652305,1,201,1,201,6263.0,6280.66,7.95,49767.89
22654,1536732000,3087052537674,3760481493799,19269,19815,7946,533,145244221647,1,312,1,364,6280.66,6246.81,1.68,10539.37
22655,1536735600,2968170323160,3798832785574,21271,20105,7640,600,430959633564,1,589,1,1322,6246.81,6237.56,13.17,81653.11
22656,1536739200,3002747176401,3615805323960,18050,27731,7729,634,100269507467,1,334,1,2560,6237.56,6222.79,10.74,66305.72
22657,1536742800,5207895704445,4631536357598,37449,36974,13405,540,224207931785,1,549,1,980,6222.79,6150.0,3.58,22190.95
22658,1536746400,3640670693499,3234862650551,22677,23214,9371,540,125989829300,1,395,1,174,6150.0,6190.0,2.03,12584.39
22659,1536750000,3343853661183,2351004812479,22819,22489,8607,540,96211716742,1,673,1,637,6190.0,6195.0,0.4962,3085.88
22660,1536753600,5648070701322,3765620416635,34912,35051,14538,546,92576966388,1,299,1,215,6195.0,6237.56,3.91,24292.42
22661,1536757200,1753706916066,1702360810776,10381,10707,4514,546,430958907431,1,547,1,158,6237.56,6270.0,11.13,69586.3
22662,1536760800,3746343773067,4830716443637,19318,26693,9643,540,152694106524,1,201,1,101,6270.0,6254.2,5.77,35989.01
22663,1536764400,8139158150550,5939730142290,51898,47575,20950,898,305241990972,1,363,1,188,6254.2,6250.5,10.84,67793.53
22664,1536768000,4699344009024,4037830402871,28398,29931,12096,546,430958597704,1,253,1,287,6250.5,6265.25,3.81,23831.38
